id,radius,length,pd_radius,pd_length,sld,sld_solvent,model_scale,model_abs
cyl_001267,52.941385,235.28176,0.234401,0.04994,2.693032,1.0,1.0,0.0
cyl_001268,51.93077,640.357591,0.240417,0.119654,7.790878,1.0,1.0,0.0
cyl_001269,21.781708,573.464893,0.178755,0.214653,6.775756,1.0,1.0,0.0
cyl_001270,132.564364,695.229026,0.277957,0.050486,2.070475,1.0,1.0,0.0
cyl_001271,72.876719,570.685432,0.299206,0.175021,6.427971,1.0,1.0,0.0
cyl_001272,99.375339,234.555038,0.056658,0.095783,7.872167,1.0,1.0,0.0
cyl_001273,141.25519,400.418904,0.245229,0.279923,6.963163,1.0,1.0,0.0
cyl_001274,40.523105,272.491535,0.113209,0.069357,6.715718,1.0,1.0,0.0
cyl_001275,65.879119,390.554066,0.194798,0.050994,5.443407,1.0,1.0,0.0
cyl_001276,24.157737,504.481515,0.034195,0.18106,1.199487,1.0,1.0,0.0
cyl_001277,92.765761,392.497677,0.127219,0.168207,5.519224,1.0,1.0,0.0
cyl_001278,30.156834,340.005761,0.133345,0.258209,1.226102,1.0,1.0,0.0
cyl_001279,99.983209,887.239187,0.131699,0.163464,2.281434,1.0,1.0,0.0
cyl_001280,20.637866,832.764315,0.208587,0.045676,0.713311,1.0,1.0,0.0
cyl_001281,24.766231,286.290432,0.006052,0.163681,5.326766,1.0,1.0,0.0
cyl_001282,31.557896,318.554691,0.202841,0.153235,4.132553,1.0,1.0,0.0
cyl_001283,67.803693,647.333745,0.061279,0.064946,0.67141,1.0,1.0,0.0
cyl_001284,54.856946,527.8022,0.198409,0.217939,2.062874,1.0,1.0,0.0
cyl_001285,83.60274,823.42002,0.103,0.295598,3.133032,1.0,1.0,0.0
cyl_001286,162.315366,232.494986,0.115534,0.063689,6.471451,1.0,1.0,0.0
cyl_001287,24.703512,204.116885,0.013546,0.10969,4.1864,1.0,1.0,0.0
cyl_001288,33.126943,247.931061,0.244151,0.292171,0.70697,1.0,1.0,0.0
cyl_001289,20.163781,549.492569,0.145933,0.259342,3.832253,1.0,1.0,0.0
cyl_001290,189.257546,321.267478,0.085624,0.142955,7.326238,1.0,1.0,0.0
cyl_001291,138.171743,520.978942,0.222307,0.17377,1.72774,1.0,1.0,0.0
cyl_001292,141.539018,216.352606,0.054083,0.133938,0.987725,1.0,1.0,0.0
cyl_001293,191.842555,866.975634,0.196966,0.057373,7.230949,1.0,1.0,0.0
cyl_001294,29.985743,214.14862,0.053859,0.019573,1.239196,1.0,1.0,0.0
cyl_001295,176.779146,238.829854,0.021682,0.063499,5.356947,1.0,1.0,0.0
cyl_001296,39.478631,621.546919,0.073011,0.171163,3.018108,1.0,1.0,0.0
cyl_001297,170.622606,404.333079,0.268404,0.261141,5.955087,1.0,1.0,0.0
cyl_001298,24.688507,325.906564,0.151401,0.270802,1.760871,1.0,1.0,0.0
cyl_001299,21.892477,302.207455,0.27581,0.127825,3.980754,1.0,1.0,0.0
cyl_001300,185.089308,811.082132,0.105002,0.131594,5.587235,1.0,1.0,0.0
cyl_001301,110.371053,348.34057,0.145704,0.199196,3.002533,1.0,1.0,0.0
cyl_001302,29.791579,901.643038,0.285467,0.174417,5.239818,1.0,1.0,0.0
cyl_001303,61.064921,274.674954,0.182549,0.249679,3.233494,1.0,1.0,0.0
cyl_001304,175.880466,464.722235,0.047211,0.232909,3.815562,1.0,1.0,0.0
cyl_001305,30.908638,232.433306,0.091603,0.273272,6.447692,1.0,1.0,0.0
cyl_001306,105.393154,877.061886,0.135796,0.175248,2.125415,1.0,1.0,0.0
cyl_001307,174.933637,611.772254,0.026204,0.015321,6.456245,1.0,1.0,0.0
cyl_001308,88.438875,293.728856,0.004129,0.079282,5.40299,1.0,1.0,0.0
cyl_001309,143.718937,286.874799,0.04073,0.255729,6.805522,1.0,1.0,0.0
cyl_001310,27.661037,977.878773,0.136333,0.114355,3.888672,1.0,1.0,0.0
cyl_001311,89.761702,262.34617,0.081137,0.225576,5.373016,1.0,1.0,0.0
cyl_001312,28.125241,972.432933,0.072295,0.072295,5.234265,1.0,1.0,0.0
cyl_001313,143.18649,513.95657,0.271287,0.006063,1.430099,1.0,1.0,0.0
cyl_001314,145.380283,206.519778,0.061985,0.296295,2.146712,1.0,1.0,0.0
cyl_001315,107.734885,313.050202,0.198809,0.042581,3.432066,1.0,1.0,0.0
cyl_001316,80.819757,547.615246,0.093494,0.294778,5.059784,1.0,1.0,0.0
cyl_001317,27.070411,360.539076,0.07021,0.282629,6.935888,1.0,1.0,0.0
cyl_001318,41.384649,351.197795,0.105871,0.187442,2.319227,1.0,1.0,0.0
cyl_001319,136.791398,786.082448,0.253796,0.030133,7.503704,1.0,1.0,0.0
cyl_001320,160.140521,431.384408,0.247845,0.261892,4.913686,1.0,1.0,0.0
cyl_001321,40.012777,682.415241,0.011777,0.201428,5.651077,1.0,1.0,0.0
cyl_001322,23.730055,334.765313,0.273713,0.071782,2.997941,1.0,1.0,0.0
cyl_001323,163.466761,490.812898,0.003686,0.018895,3.867524,1.0,1.0,0.0
cyl_001324,64.739927,448.745583,0.246232,0.067656,1.222885,1.0,1.0,0.0
cyl_001325,123.08832,669.772561,0.097665,0.139064,6.271657,1.0,1.0,0.0
cyl_001326,171.379512,606.426776,0.192632,0.091745,5.195851,1.0,1.0,0.0
cyl_001327,26.675472,253.963303,0.143519,0.215409,2.808354,1.0,1.0,0.0
cyl_001328,128.917201,437.685459,0.106768,0.240014,4.675805,1.0,1.0,0.0
cyl_001329,51.678236,287.609577,0.259826,0.080953,7.549339,1.0,1.0,0.0
cyl_001330,58.975205,577.915767,0.191591,0.00348,2.783053,1.0,1.0,0.0
cyl_001331,28.206917,237.041192,0.182226,0.005588,5.581915,1.0,1.0,0.0
cyl_001332,155.451962,903.654324,0.187645,0.144157,7.143181,1.0,1.0,0.0
cyl_001333,152.595071,588.591059,0.094832,0.286485,3.670865,1.0,1.0,0.0
cyl_001334,49.692009,216.615892,0.113554,0.185831,3.115363,1.0,1.0,0.0
cyl_001335,68.937919,703.936639,0.124462,0.238942,7.54557,1.0,1.0,0.0
cyl_001336,53.967821,230.325673,0.15151,0.185958,7.223476,1.0,1.0,0.0
cyl_001337,68.493306,298.64998,0.255003,0.092563,0.75835,1.0,1.0,0.0
cyl_001338,146.288751,309.419982,0.043306,0.107516,7.938765,1.0,1.0,0.0
cyl_001339,23.205742,220.052249,0.286802,0.278473,3.662065,1.0,1.0,0.0
cyl_001340,46.265234,453.940218,0.013808,0.189105,5.822238,1.0,1.0,0.0
cyl_001341,59.901688,636.081403,0.227822,0.132235,6.966587,1.0,1.0,0.0
cyl_001342,46.597504,302.815613,0.06215,0.012294,2.622857,1.0,1.0,0.0
cyl_001343,48.320676,419.40786,0.069445,0.011912,5.006142,1.0,1.0,0.0
cyl_001344,60.196121,511.058455,0.141744,0.121384,1.724853,1.0,1.0,0.0
cyl_001345,41.629911,909.715028,0.263706,0.263382,4.992412,1.0,1.0,0.0
cyl_001346,164.518506,254.584057,0.298828,0.069733,4.360038,1.0,1.0,0.0
cyl_001347,54.191635,239.025633,0.112094,0.000426,0.69359,1.0,1.0,0.0
cyl_001348,101.663046,235.031442,0.228697,0.128943,3.152729,1.0,1.0,0.0
cyl_001349,42.346532,233.09359,0.284149,0.164888,3.155925,1.0,1.0,0.0
cyl_001350,148.362237,628.058897,0.03187,0.158754,2.942275,1.0,1.0,0.0
cyl_001351,29.653864,577.314906,0.210544,0.155605,2.026815,1.0,1.0,0.0
cyl_001352,33.222311,530.823319,0.209305,0.136673,7.917416,1.0,1.0,0.0
cyl_001353,20.351868,573.236715,0.094472,0.084883,0.636811,1.0,1.0,0.0
cyl_001354,45.38862,324.350171,0.224174,0.025249,3.788042,1.0,1.0,0.0
cyl_001355,68.623454,213.688757,0.204307,0.005731,5.825518,1.0,1.0,0.0
cyl_001356,156.080658,944.370913,0.174092,0.232441,5.114429,1.0,1.0,0.0
cyl_001357,61.609978,222.810594,0.267264,0.26137,6.953572,1.0,1.0,0.0
cyl_001358,116.575167,305.797909,0.130905,0.028686,1.267537,1.0,1.0,0.0
cyl_001359,76.487494,365.760663,0.107614,0.158891,1.208983,1.0,1.0,0.0
cyl_001360,119.623183,267.745579,0.13485,0.024742,5.759457,1.0,1.0,0.0
cyl_001361,27.021898,423.648448,0.120192,0.064552,5.432113,1.0,1.0,0.0
cyl_001362,26.966811,224.720778,0.223013,0.262438,5.817484,1.0,1.0,0.0
cyl_001363,109.760856,259.046872,0.012033,0.095686,4.876877,1.0,1.0,0.0
cyl_001364,86.887477,234.798617,0.190884,0.084705,7.638492,1.0,1.0,0.0
cyl_001365,182.694992,321.395057,0.266649,0.14232,3.33256,1.0,1.0,0.0
cyl_001366,65.412059,709.511962,0.283366,0.170291,2.784185,1.0,1.0,0.0
cyl_001367,43.738931,725.014921,0.262265,0.000775,6.13869,1.0,1.0,0.0
cyl_001368,116.948471,406.197514,0.047411,0.080754,6.277571,1.0,1.0,0.0
cyl_001369,55.492546,424.347667,0.020477,0.194683,5.591434,1.0,1.0,0.0
cyl_001370,80.456377,219.839396,0.264646,0.218234,1.413811,1.0,1.0,0.0
cyl_001371,28.786649,297.833799,0.117675,0.231388,6.771295,1.0,1.0,0.0
cyl_001372,33.586404,820.804167,0.015215,0.295491,1.673471,1.0,1.0,0.0
cyl_001373,63.862764,355.888756,0.03964,0.283372,3.98525,1.0,1.0,0.0
cyl_001374,173.412473,233.374811,0.020029,0.001867,4.778439,1.0,1.0,0.0
cyl_001375,122.374578,362.932714,0.101538,0.125997,2.402718,1.0,1.0,0.0
cyl_001376,104.742524,247.247117,0.036165,0.135452,3.798761,1.0,1.0,0.0
cyl_001377,44.874142,249.098615,0.209945,0.023826,1.058354,1.0,1.0,0.0
cyl_001378,115.772678,281.276384,0.040426,0.146681,7.626455,1.0,1.0,0.0
cyl_001379,158.595046,432.313966,0.118977,0.01252,4.628198,1.0,1.0,0.0
cyl_001380,27.692068,518.959042,0.076711,0.192624,2.297609,1.0,1.0,0.0
cyl_001381,104.641019,212.229225,0.000401,0.274475,5.799071,1.0,1.0,0.0
cyl_001382,25.70979,496.352596,0.080378,0.211364,4.144581,1.0,1.0,0.0
cyl_001383,21.649041,534.856652,0.029204,0.071509,7.691075,1.0,1.0,0.0
cyl_001384,168.91326,651.779106,0.134737,0.213894,6.615477,1.0,1.0,0.0
cyl_001385,85.932653,410.062263,0.215577,0.181752,2.474753,1.0,1.0,0.0
cyl_001386,107.356052,402.361988,0.01845,0.134123,7.467384,1.0,1.0,0.0
cyl_001387,40.585442,358.769422,0.263988,0.033238,5.605576,1.0,1.0,0.0
cyl_001388,94.31243,733.726466,0.125352,0.231707,7.661541,1.0,1.0,0.0
cyl_001389,64.286094,313.69473,0.043485,0.038304,5.045983,1.0,1.0,0.0
cyl_001390,66.382411,531.070847,0.058251,0.014695,3.477101,1.0,1.0,0.0
cyl_001391,160.26067,534.069715,0.035673,0.279439,2.237808,1.0,1.0,0.0
cyl_001392,122.938664,230.608201,0.159807,0.01622,6.231739,1.0,1.0,0.0
cyl_001393,146.746581,394.056324,0.224435,0.2841,7.352786,1.0,1.0,0.0
cyl_001394,22.155624,210.92706,0.10309,0.130971,5.675158,1.0,1.0,0.0
cyl_001395,88.790937,418.539677,0.26098,0.2463,0.699196,1.0,1.0,0.0
cyl_001396,80.304944,598.818117,0.233587,0.241349,2.900504,1.0,1.0,0.0
cyl_001397,147.720178,811.888511,0.249582,0.169716,5.664108,1.0,1.0,0.0
cyl_001398,53.486117,278.632917,0.000765,0.177007,3.990642,1.0,1.0,0.0
cyl_001399,145.741856,749.954671,0.153954,0.126672,7.339138,1.0,1.0,0.0
cyl_001400,33.38862,917.065664,0.05858,0.195662,0.946702,1.0,1.0,0.0
cyl_001401,23.28052,654.545641,0.095516,0.066254,3.290804,1.0,1.0,0.0
cyl_001402,26.294891,630.064608,0.229493,0.032864,1.905951,1.0,1.0,0.0
cyl_001403,63.359867,540.512782,0.084807,0.070333,6.217389,1.0,1.0,0.0
cyl_001404,33.560664,636.273847,0.153394,0.159695,7.052342,1.0,1.0,0.0
cyl_001405,24.505805,699.865729,0.021822,0.246047,1.579413,1.0,1.0,0.0
cyl_001406,97.546251,391.339324,0.237857,0.02488,2.253607,1.0,1.0,0.0
cyl_001407,157.275818,478.072207,0.225009,0.199992,7.721088,1.0,1.0,0.0
cyl_001408,49.445018,818.60568,0.0533,0.124037,4.926721,1.0,1.0,0.0
cyl_001409,134.867892,552.14708,0.093714,0.157089,3.127684,1.0,1.0,0.0
cyl_001410,78.316949,449.90476,0.050637,0.187131,1.691755,1.0,1.0,0.0
cyl_001411,32.994285,291.614644,0.268182,0.113777,7.854442,1.0,1.0,0.0
cyl_001412,22.552178,864.383131,0.29098,0.092286,2.154057,1.0,1.0,0.0
cyl_001413,30.00195,243.905561,0.002658,0.035635,3.811027,1.0,1.0,0.0
cyl_001414,20.376122,247.11878,0.090596,0.028921,7.067163,1.0,1.0,0.0
cyl_001415,62.58628,578.597959,0.047932,0.234864,2.630366,1.0,1.0,0.0
cyl_001416,177.258671,289.731983,0.003167,0.089605,3.570535,1.0,1.0,0.0
cyl_001417,41.272723,304.577122,0.07514,0.207583,6.509046,1.0,1.0,0.0
cyl_001418,50.881699,515.059502,0.055731,0.046897,4.2073,1.0,1.0,0.0
cyl_001419,75.743989,596.79659,0.276987,0.229983,6.525067,1.0,1.0,0.0
cyl_001420,48.434875,646.334274,0.027866,0.037057,5.904423,1.0,1.0,0.0
cyl_001421,32.13527,409.54535,0.059552,0.281349,7.664439,1.0,1.0,0.0
cyl_001422,127.502764,501.52782,0.20568,0.04543,1.512843,1.0,1.0,0.0
cyl_001423,42.644357,748.52412,0.023646,0.110158,1.571896,1.0,1.0,0.0
cyl_001424,94.995434,796.717987,0.164997,0.21609,1.254416,1.0,1.0,0.0
cyl_001425,87.365941,588.122637,0.155233,0.237693,5.46937,1.0,1.0,0.0
cyl_001426,74.98952,235.920323,0.297877,0.168654,5.898198,1.0,1.0,0.0
cyl_001427,25.670957,267.075632,0.06094,0.228934,4.345853,1.0,1.0,0.0
cyl_001428,34.426445,843.972315,0.295625,0.245165,2.152503,1.0,1.0,0.0
cyl_001429,100.513632,894.220741,0.259692,0.084504,2.168809,1.0,1.0,0.0
cyl_001430,192.231187,524.635175,0.116136,0.158225,1.243067,1.0,1.0,0.0
cyl_001431,36.635918,592.66631,0.124896,0.150664,7.533122,1.0,1.0,0.0
cyl_001432,118.268685,850.061642,0.094182,0.023483,4.470992,1.0,1.0,0.0
cyl_001433,51.082798,302.615518,0.046017,0.207219,6.79125,1.0,1.0,0.0
cyl_001434,46.197464,892.597189,0.006732,0.226164,1.519885,1.0,1.0,0.0
cyl_001435,140.484268,611.025403,0.018133,0.008211,1.507035,1.0,1.0,0.0
cyl_001436,114.049762,220.686131,0.066228,0.016539,3.147635,1.0,1.0,0.0
cyl_001437,22.649911,399.115422,0.07651,0.033455,2.159198,1.0,1.0,0.0
cyl_001438,195.155245,831.944013,0.023835,0.210555,6.811981,1.0,1.0,0.0
cyl_001439,34.166653,413.028043,0.060609,0.242281,5.982971,1.0,1.0,0.0
cyl_001440,26.454528,806.669377,0.009395,0.198174,4.773704,1.0,1.0,0.0
cyl_001441,53.435724,595.650833,0.020912,0.079354,6.321483,1.0,1.0,0.0
cyl_001442,139.782388,469.770658,0.176813,0.068488,2.569203,1.0,1.0,0.0
cyl_001443,84.867494,796.088973,0.242947,0.010365,6.595127,1.0,1.0,0.0
cyl_001444,44.055273,620.360532,0.118718,0.003152,7.288453,1.0,1.0,0.0
cyl_001445,24.325774,715.870435,0.173356,0.128257,3.940688,1.0,1.0,0.0
cyl_001446,52.047796,668.193939,0.139067,0.099649,7.823851,1.0,1.0,0.0
cyl_001447,47.755967,783.235111,0.109816,0.050669,7.161995,1.0,1.0,0.0
cyl_001448,28.079885,766.973283,0.044443,0.166398,5.576097,1.0,1.0,0.0
cyl_001449,70.517415,789.618169,0.230818,0.288705,1.104403,1.0,1.0,0.0
cyl_001450,146.489942,517.845851,0.084313,0.237364,2.978264,1.0,1.0,0.0
cyl_001451,114.539667,727.705008,0.155805,0.061302,2.307756,1.0,1.0,0.0
cyl_001452,49.067539,524.106457,0.254279,0.198581,7.438284,1.0,1.0,0.0
cyl_001453,77.479986,512.324197,0.241727,0.103937,4.161996,1.0,1.0,0.0
cyl_001454,180.532923,915.515981,0.296622,0.24552,7.643476,1.0,1.0,0.0
cyl_001455,52.20366,284.931451,0.128647,0.175866,0.714067,1.0,1.0,0.0
cyl_001456,116.474055,257.433938,0.163477,0.162582,2.06665,1.0,1.0,0.0
cyl_001457,66.776421,613.168395,0.15292,0.180388,3.930523,1.0,1.0,0.0
cyl_001458,61.120089,515.318828,0.269837,0.043966,6.739058,1.0,1.0,0.0
cyl_001459,39.249635,831.681467,0.15245,0.144124,5.382726,1.0,1.0,0.0
cyl_001460,146.995538,340.746473,0.233824,0.18419,5.394478,1.0,1.0,0.0
cyl_001461,21.09124,715.086098,0.188023,0.07094,6.671241,1.0,1.0,0.0
cyl_001462,150.947742,709.052107,0.212177,0.157717,7.739096,1.0,1.0,0.0
cyl_001463,57.579675,320.861793,0.299098,0.124096,5.517456,1.0,1.0,0.0
cyl_001464,23.87533,821.621082,0.25964,0.148378,6.432291,1.0,1.0,0.0
cyl_001465,36.954018,697.166093,0.166253,0.068299,7.00685,1.0,1.0,0.0
cyl_001466,36.85331,420.506252,0.033104,0.228583,1.140587,1.0,1.0,0.0
cyl_001467,23.882315,362.221264,0.004252,0.016389,0.740111,1.0,1.0,0.0
cyl_001468,72.6664,320.048018,0.166179,0.116182,0.72075,1.0,1.0,0.0
cyl_001469,179.912155,242.211384,0.237038,0.272944,3.548328,1.0,1.0,0.0
cyl_001470,71.669791,511.239782,0.167762,0.208786,1.472457,1.0,1.0,0.0
cyl_001471,59.05912,671.946315,0.05765,0.124506,0.854952,1.0,1.0,0.0
cyl_001472,24.475426,787.838844,0.041359,0.101718,2.751604,1.0,1.0,0.0
cyl_001473,128.667952,354.750625,0.268778,0.022638,4.436262,1.0,1.0,0.0
cyl_001474,42.179344,238.220088,0.145217,0.192081,5.783168,1.0,1.0,0.0
cyl_001475,139.310677,839.658125,0.060794,0.211977,0.796015,1.0,1.0,0.0
cyl_001476,149.162897,321.895512,0.294488,0.279745,4.95574,1.0,1.0,0.0
cyl_001477,98.01586,200.54719,0.208083,0.271309,7.992195,1.0,1.0,0.0
cyl_001478,30.593469,352.746569,0.051242,0.177948,4.815274,1.0,1.0,0.0
cyl_001479,50.958445,803.107938,0.170063,0.044469,5.04985,1.0,1.0,0.0
cyl_001480,129.747011,496.92512,0.242118,0.28807,1.747674,1.0,1.0,0.0
cyl_001481,42.709674,429.814955,0.020296,0.289549,3.488525,1.0,1.0,0.0
cyl_001482,100.295515,202.206621,0.207783,0.235339,1.683328,1.0,1.0,0.0
cyl_001483,78.954115,514.353012,0.099303,0.065353,1.957146,1.0,1.0,0.0
cyl_001484,118.086566,597.031602,0.176407,0.286179,0.746738,1.0,1.0,0.0
cyl_001485,98.184715,304.987351,0.066146,0.123777,5.631164,1.0,1.0,0.0
cyl_001486,84.079403,619.919077,0.280564,0.098755,4.157813,1.0,1.0,0.0
cyl_001487,35.787907,883.046569,0.045846,0.118767,6.788078,1.0,1.0,0.0
cyl_001488,126.927517,996.470288,0.135432,0.270249,3.713332,1.0,1.0,0.0
cyl_001489,159.741845,848.009479,0.183859,0.077852,7.781142,1.0,1.0,0.0
cyl_001490,115.379423,453.444692,0.099496,0.207927,3.643572,1.0,1.0,0.0
cyl_001491,36.049883,274.960993,0.072746,0.120336,5.449711,1.0,1.0,0.0
cyl_001492,22.415529,357.276083,0.16892,0.192952,6.843445,1.0,1.0,0.0
cyl_001493,55.296649,307.423724,0.003115,0.114206,6.465104,1.0,1.0,0.0
cyl_001494,33.878642,917.608762,0.163803,0.133796,1.911566,1.0,1.0,0.0
cyl_001495,41.583844,916.15,0.178047,0.282556,2.097779,1.0,1.0,0.0
cyl_001496,75.068632,684.466719,0.062421,0.283207,3.363089,1.0,1.0,0.0
cyl_001497,92.304133,582.581964,0.013349,0.257685,3.399282,1.0,1.0,0.0
cyl_001498,190.86088,254.803681,0.236358,0.109927,1.071394,1.0,1.0,0.0
cyl_001499,89.146822,478.482329,0.060262,0.268788,4.296323,1.0,1.0,0.0
cyl_001500,104.337576,900.918382,0.055978,0.038927,1.416413,1.0,1.0,0.0
cyl_001501,59.163023,220.407516,0.281007,0.29057,6.023459,1.0,1.0,0.0
cyl_001502,122.708391,212.914494,0.182982,0.023115,1.020535,1.0,1.0,0.0
cyl_001503,32.502738,684.647705,0.058124,0.004895,6.829686,1.0,1.0,0.0
cyl_001504,94.714742,506.234762,0.206344,0.121862,6.576427,1.0,1.0,0.0
cyl_001505,22.253076,412.092175,0.235662,0.216165,5.31244,1.0,1.0,0.0
cyl_001506,31.299285,208.681725,0.021167,0.140428,2.984803,1.0,1.0,0.0
cyl_001507,68.952932,538.123876,0.19757,0.008578,4.196261,1.0,1.0,0.0
cyl_001508,58.864743,267.579145,0.230187,0.253172,1.658152,1.0,1.0,0.0
cyl_001509,30.387136,348.899834,0.239342,0.247995,1.305305,1.0,1.0,0.0
cyl_001510,20.490959,641.18663,0.03747,0.111537,3.531153,1.0,1.0,0.0
cyl_001511,88.222628,833.494891,0.185878,0.1762,7.136945,1.0,1.0,0.0
cyl_001512,62.405618,586.21355,0.158516,0.084376,3.085534,1.0,1.0,0.0
cyl_001513,176.095582,888.5097,0.102543,0.070167,5.83955,1.0,1.0,0.0
cyl_001514,51.947132,328.131468,0.179801,0.267932,7.52864,1.0,1.0,0.0
cyl_001515,20.992158,323.992717,0.151154,0.072804,4.329108,1.0,1.0,0.0
cyl_001516,56.040902,862.385549,0.161152,0.068889,7.89819,1.0,1.0,0.0
cyl_001517,40.851143,603.562543,0.12225,0.223148,2.172934,1.0,1.0,0.0
cyl_001518,35.622764,941.10987,0.182845,0.086615,2.958099,1.0,1.0,0.0
cyl_001519,38.573483,387.46042,0.243172,0.240561,6.368146,1.0,1.0,0.0
cyl_001520,44.640021,560.05965,0.148735,0.260184,1.126727,1.0,1.0,0.0
cyl_001521,151.324535,648.570624,0.031723,0.07319,2.820334,1.0,1.0,0.0
cyl_001522,195.804686,489.239715,0.262858,0.0865,7.12321,1.0,1.0,0.0
cyl_001523,109.105305,860.249484,0.118599,0.165041,0.54517,1.0,1.0,0.0
cyl_001524,52.341859,536.942124,0.292351,0.060583,6.112838,1.0,1.0,0.0
cyl_001525,132.684634,322.586567,0.16283,0.102811,5.878205,1.0,1.0,0.0
cyl_001526,22.102173,336.926311,0.288869,0.123372,4.863745,1.0,1.0,0.0
cyl_001527,193.735171,383.622251,0.05184,0.175052,3.874012,1.0,1.0,0.0
cyl_001528,54.649748,439.922289,0.08666,0.183237,4.665173,1.0,1.0,0.0
cyl_001529,120.088889,295.918578,0.245562,0.098334,6.836594,1.0,1.0,0.0
cyl_001530,161.002244,579.041817,0.1395,0.06979,5.199105,1.0,1.0,0.0
cyl_001531,124.559794,558.547096,0.185348,0.276474,5.208409,1.0,1.0,0.0
cyl_001532,90.741793,736.882853,0.009566,0.159298,2.082297,1.0,1.0,0.0
cyl_001533,127.131153,798.760658,0.077392,0.029339,6.676233,1.0,1.0,0.0
cyl_001534,191.930397,793.400494,0.199743,0.281603,4.071277,1.0,1.0,0.0
cyl_001535,113.642146,290.473271,0.195715,0.249515,6.176561,1.0,1.0,0.0
cyl_001536,20.547687,675.000137,0.245972,0.116412,2.929459,1.0,1.0,0.0
cyl_001537,96.528041,359.044517,0.110688,0.293325,5.915421,1.0,1.0,0.0
cyl_001538,55.572652,421.481273,0.27379,0.066517,2.001616,1.0,1.0,0.0
cyl_001539,83.764691,242.557889,0.104593,0.012337,4.588077,1.0,1.0,0.0
cyl_001540,68.223018,714.033635,0.188925,0.217517,3.579791,1.0,1.0,0.0
cyl_001541,43.795672,465.339065,0.241219,0.007072,3.250391,1.0,1.0,0.0
cyl_001542,43.02865,906.762639,0.297294,0.097136,3.925176,1.0,1.0,0.0
cyl_001543,53.771159,211.188669,0.280341,0.253208,1.665512,1.0,1.0,0.0
cyl_001544,150.673858,244.98878,0.082331,0.095412,1.865657,1.0,1.0,0.0
cyl_001545,29.005842,492.938191,0.21362,0.105968,4.153719,1.0,1.0,0.0
cyl_001546,22.705493,814.324529,0.044819,0.129874,2.087614,1.0,1.0,0.0
cyl_001547,155.645061,218.768405,0.152331,0.209087,3.709687,1.0,1.0,0.0
cyl_001548,36.436683,937.749852,0.176046,0.235427,5.925673,1.0,1.0,0.0
cyl_001549,166.496261,229.796157,0.226739,0.267653,6.246306,1.0,1.0,0.0
cyl_001550,25.853355,818.166842,0.069052,0.011503,2.007753,1.0,1.0,0.0
cyl_001551,53.610955,353.73948,0.07154,0.180457,7.412521,1.0,1.0,0.0
cyl_001552,51.533565,306.053007,0.159141,0.103551,0.799735,1.0,1.0,0.0
cyl_001553,21.311728,255.122049,0.019415,0.075793,2.730262,1.0,1.0,0.0
cyl_001554,93.493021,698.561193,0.270165,0.192445,6.374523,1.0,1.0,0.0
cyl_001555,131.602776,496.12703,0.076308,0.246769,7.582248,1.0,1.0,0.0
cyl_001556,161.112502,588.913975,0.282369,0.203224,6.202993,1.0,1.0,0.0
cyl_001557,50.409915,387.944237,0.255456,0.248179,1.992658,1.0,1.0,0.0
cyl_001558,91.740232,665.758526,0.190415,0.034138,3.665233,1.0,1.0,0.0
cyl_001559,121.901742,777.331541,0.293589,0.298036,6.943053,1.0,1.0,0.0
cyl_001560,34.6451,207.222617,0.010925,0.119754,5.344895,1.0,1.0,0.0
cyl_001561,163.616265,448.491763,0.182351,0.250244,7.754649,1.0,1.0,0.0
cyl_001562,59.737155,351.664272,0.170132,0.020262,3.526309,1.0,1.0,0.0
cyl_001563,104.590976,696.089044,0.03985,0.180702,3.083406,1.0,1.0,0.0
cyl_001564,50.735515,252.559845,0.201769,0.158319,0.550829,1.0,1.0,0.0
cyl_001565,27.553488,608.089806,0.120841,0.167458,2.193794,1.0,1.0,0.0
cyl_001566,75.664561,765.795176,0.034766,0.088159,6.628171,1.0,1.0,0.0
cyl_001567,88.200396,405.938559,0.054467,0.222019,2.889745,1.0,1.0,0.0
cyl_001568,113.017016,826.834133,0.147542,0.19339,6.642275,1.0,1.0,0.0
cyl_001569,170.416326,583.790169,0.082778,0.037689,3.742018,1.0,1.0,0.0
cyl_001570,73.705109,361.263367,0.13888,0.025197,2.322825,1.0,1.0,0.0
cyl_001571,21.975505,544.697451,0.031518,0.060355,1.653038,1.0,1.0,0.0
cyl_001572,152.980982,316.782945,0.286046,0.148102,4.968408,1.0,1.0,0.0
cyl_001573,178.770872,970.76905,0.232204,0.241655,3.943501,1.0,1.0,0.0
cyl_001574,99.141123,242.410651,0.162735,0.245612,0.830538,1.0,1.0,0.0
cyl_001575,46.479114,790.124492,0.035092,0.116975,1.156134,1.0,1.0,0.0
cyl_001576,93.94398,268.107295,0.289018,0.143378,4.08271,1.0,1.0,0.0
cyl_001577,85.519553,534.391476,0.08572,0.072473,7.879182,1.0,1.0,0.0
cyl_001578,109.643138,793.818841,0.217524,0.281728,0.863499,1.0,1.0,0.0
cyl_001579,31.297973,234.340644,0.181308,0.060189,3.378038,1.0,1.0,0.0
cyl_001580,40.675682,944.506196,0.142637,0.274319,6.972388,1.0,1.0,0.0
cyl_001581,22.771017,307.100576,0.055102,0.155732,2.230031,1.0,1.0,0.0
cyl_001582,36.104525,395.264309,0.119101,0.21043,6.949874,1.0,1.0,0.0
cyl_001583,46.41005,877.637554,0.092637,0.166815,5.256866,1.0,1.0,0.0
